LCLAS_NM,MLSFC_NM,SIGNGU_NM,FCLTY_CO
휴식,동/식물원/휴양림,부산광역시 동구,0
휴식,동/식물원/휴양림,부산광역시 영도구,0
휴식,동/식물원/휴양림,부산광역시 부산진구,3
휴식,동/식물원/휴양림,부산광역시 동래구,2
휴식,동/식물원/휴양림,부산광역시 남구,1
휴식,동/식물원/휴양림,부산광역시 북구,2
휴식,동/식물원/휴양림,부산광역시 해운대구,2
휴식,동/식물원/휴양림,부산광역시 사하구,2
휴식,동/식물원/휴양림,부산광역시 금정구,3
휴식,동/식물원/휴양림,부산광역시 강서구,2
휴식,동/식물원/휴양림,부산광역시 연제구,0
휴식,동/식물원/휴양림,부산광역시 수영구,1
휴식,동/식물원/휴양림,부산광역시 사상구,0
휴식,동/식물원/휴양림,부산광역시 기장군,1
휴식,동/식물원/휴양림,대구광역시 중구,1
휴식,동/식물원/휴양림,대구광역시 동구,1
휴식,동/식물원/휴양림,대구광역시 서구,0
휴식,동/식물원/휴양림,대구광역시 남구,0
휴식,동/식물원/휴양림,대구광역시 북구,0
휴식,동/식물원/휴양림,대구광역시 수성구,2
휴식,동/식물원/휴양림,대구광역시 달서구,3
휴식,동/식물원/휴양림,대구광역시 달성군,10
휴식,동/식물원/휴양림,인천광역시 중구,2
휴식,동/식물원/휴양림,인천광역시 동구,0
휴식,동/식물원/휴양림,인천광역시 미추홀구,2
휴식,동/식물원/휴양림,인천광역시 연수구,7
휴식,동/식물원/휴양림,인천광역시 남동구,4
휴식,동/식물원/휴양림,인천광역시 부평구,1
휴식,동/식물원/휴양림,인천광역시 계양구,2
휴식,동/식물원/휴양림,인천광역시 서구,1
휴식,동/식물원/휴양림,인천광역시 강화군,4
휴식,동/식물원/휴양림,인천광역시 옹진군,1
휴식,동/식물원/휴양림,광주광역시 동구,3
휴식,동/식물원/휴양림,광주광역시 서구,3
휴식,동/식물원/휴양림,광주광역시 남구,4
휴식,동/식물원/휴양림,광주광역시 북구,7
휴식,동/식물원/휴양림,광주광역시 광산구,0
휴식,동/식물원/휴양림,대전광역시 동구,4
휴식,동/식물원/휴양림,대전광역시 중구,6
휴식,동/식물원/휴양림,대전광역시 서구,9
휴식,동/식물원/휴양림,대전광역시 유성구,4
휴식,동/식물원/휴양림,대전광역시 대덕구,3
휴식,동/식물원/휴양림,울산광역시 중구,1
휴식,동/식물원/휴양림,울산광역시 남구,2
휴식,동/식물원/휴양림,울산광역시 동구,4
휴식,동/식물원/휴양림,울산광역시 북구,2
휴식,동/식물원/휴양림,울산광역시 울주군,20
휴식,동/식물원/휴양림,세종특별자치시 세종특별자치시,8
휴식,동/식물원/휴양림,경기도 수원시,12
휴식,동/식물원/휴양림,경기도 성남시,11
휴식,동/식물원/휴양림,경기도 의정부시,2
휴식,동/식물원/휴양림,경기도 안양시,5
휴식,동/식물원/휴양림,경기도 부천시,3
휴식,동/식물원/휴양림,경기도 광명시,1
휴식,동/식물원/휴양림,경기도 평택시,9
휴식,동/식물원/휴양림,경기도 동두천시,3
휴식,동/식물원/휴양림,경기도 안산시,7
휴식,동/식물원/휴양림,경기도 고양시,6
휴식,동/식물원/휴양림,경기도 과천시,4
휴식,동/식물원/휴양림,경기도 구리시,0
휴식,동/식물원/휴양림,경기도 남양주시,10
휴식,동/식물원/휴양림,경기도 오산시,4
휴식,동/식물원/휴양림,경기도 시흥시,6
휴식,동/식물원/휴양림,경기도 군포시,0
휴식,동/식물원/휴양림,경기도 의왕시,3
휴식,동/식물원/휴양림,경기도 하남시,1
휴식,동/식물원/휴양림,경기도 용인시,22
휴식,동/식물원/휴양림,경기도 파주시,3
휴식,동/식물원/휴양림,경기도 이천시,7
휴식,동/식물원/휴양림,경기도 안성시,3
휴식,동/식물원/휴양림,경기도 김포시,1
휴식,동/식물원/휴양림,경기도 화성시,9
휴식,동/식물원/휴양림,경기도 광주시,8
휴식,동/식물원/휴양림,경기도 양주시,9
휴식,동/식물원/휴양림,경기도 포천시,20
휴식,동/식물원/휴양림,경기도 여주시,10
휴식,동/식물원/휴양림,경기도 연천군,1
휴식,동/식물원/휴양림,경기도 가평군,31
휴식,동/식물원/휴양림,경기도 양평군,26
휴식,동/식물원/휴양림,강원도 춘천시,27
휴식,동/식물원/휴양림,강원도 원주시,24
휴식,동/식물원/휴양림,강원도 강릉시,14
휴식,동/식물원/휴양림,강원도 동해시,4
휴식,동/식물원/휴양림,강원도 태백시,4
휴식,동/식물원/휴양림,강원도 속초시,14
휴식,동/식물원/휴양림,강원도 삼척시,7
휴식,동/식물원/휴양림,강원도 홍천군,16
휴식,동/식물원/휴양림,강원도 횡성군,32
휴식,동/식물원/휴양림,강원도 영월군,9
휴식,동/식물원/휴양림,강원도 평창군,17
휴식,동/식물원/휴양림,강원도 정선군,12
휴식,동/식물원/휴양림,강원도 철원군,3
휴식,동/식물원/휴양림,강원도 화천군,10
휴식,동/식물원/휴양림,강원도 양구군,9
휴식,동/식물원/휴양림,강원도 인제군,11
휴식,동/식물원/휴양림,강원도 고성군,2
휴식,동/식물원/휴양림,강원도 양양군,8
휴식,동/식물원/휴양림,충청북도 청주시,27
휴식,동/식물원/휴양림,충청북도 충주시,18
휴식,동/식물원/휴양림,충청북도 제천시,19
휴식,동/식물원/휴양림,충청북도 보은군,15
휴식,동/식물원/휴양림,충청북도 옥천군,8
휴식,동/식물원/휴양림,충청북도 영동군,13
휴식,동/식물원/휴양림,충청북도 증평군,4
휴식,동/식물원/휴양림,충청북도 진천군,6
휴식,동/식물원/휴양림,충청북도 괴산군,10
휴식,동/식물원/휴양림,충청북도 음성군,11
휴식,동/식물원/휴양림,충청북도 단양군,13
휴식,동/식물원/휴양림,충청남도 천안시,11
휴식,동/식물원/휴양림,충청남도 공주시,12
휴식,동/식물원/휴양림,충청남도 보령시,11
휴식,동/식물원/휴양림,충청남도 아산시,20
휴식,동/식물원/휴양림,충청남도 서산시,4
휴식,동/식물원/휴양림,충청남도 논산시,11
휴식,동/식물원/휴양림,충청남도 계룡시,0
휴식,동/식물원/휴양림,충청남도 당진시,10
휴식,동/식물원/휴양림,충청남도 금산군,17
휴식,동/식물원/휴양림,충청남도 부여군,4
휴식,동/식물원/휴양림,충청남도 서천군,16
휴식,동/식물원/휴양림,충청남도 청양군,12
휴식,동/식물원/휴양림,충청남도 홍성군,14
휴식,동/식물원/휴양림,충청남도 예산군,6
휴식,동/식물원/휴양림,충청남도 태안군,14
휴식,동/식물원/휴양림,전라북도 전주시,9
휴식,동/식물원/휴양림,전라북도 군산시,6
휴식,동/식물원/휴양림,전라북도 익산시,5
휴식,동/식물원/휴양림,전라북도 정읍시,3
휴식,동/식물원/휴양림,전라북도 남원시,8
휴식,동/식물원/휴양림,전라북도 김제시,4
휴식,동/식물원/휴양림,전라북도 완주군,20
휴식,동/식물원/휴양림,전라북도 진안군,8
휴식,동/식물원/휴양림,전라북도 무주군,18
휴식,동/식물원/휴양림,전라북도 장수군,12
휴식,동/식물원/휴양림,전라북도 임실군,13
휴식,동/식물원/휴양림,전라북도 순창군,4
휴식,동/식물원/휴양림,전라북도 고창군,2
휴식,동/식물원/휴양림,전라북도 부안군,7
휴식,동/식물원/휴양림,전라남도 목포시,2
휴식,동/식물원/휴양림,전라남도 여수시,17
휴식,동/식물원/휴양림,전라남도 순천시,24
휴식,동/식물원/휴양림,전라남도 나주시,8
휴식,동/식물원/휴양림,전라남도 광양시,12
휴식,동/식물원/휴양림,전라남도 담양군,4
휴식,동/식물원/휴양림,전라남도 곡성군,2
휴식,동/식물원/휴양림,전라남도 구례군,11
휴식,동/식물원/휴양림,전라남도 고흥군,10
휴식,동/식물원/휴양림,전라남도 보성군,10
휴식,동/식물원/휴양림,전라남도 화순군,14
휴식,동/식물원/휴양림,전라남도 장흥군,17
휴식,동/식물원/휴양림,전라남도 강진군,9
휴식,동/식물원/휴양림,전라남도 해남군,5
휴식,동/식물원/휴양림,전라남도 영암군,1
휴식,동/식물원/휴양림,전라남도 무안군,0
휴식,동/식물원/휴양림,전라남도 함평군,5
휴식,동/식물원/휴양림,전라남도 영광군,3
휴식,동/식물원/휴양림,전라남도 장성군,8
휴식,동/식물원/휴양림,전라남도 완도군,26
휴식,동/식물원/휴양림,전라남도 진도군,4
휴식,동/식물원/휴양림,전라남도 신안군,6
휴식,동/식물원/휴양림,경상북도 포항시,19
휴식,동/식물원/휴양림,경상북도 경주시,18
휴식,동/식물원/휴양림,경상북도 김천시,5
휴식,동/식물원/휴양림,경상북도 안동시,25
휴식,동/식물원/휴양림,경상북도 구미시,11
휴식,동/식물원/휴양림,경상북도 영주시,13
휴식,동/식물원/휴양림,경상북도 영천시,8
휴식,동/식물원/휴양림,경상북도 상주시,9
휴식,동/식물원/휴양림,경상북도 문경시,25
휴식,동/식물원/휴양림,경상북도 경산시,4
휴식,동/식물원/휴양림,경상북도 군위군,6
휴식,동/식물원/휴양림,경상북도 의성군,13
휴식,동/식물원/휴양림,경상북도 청송군,12
휴식,동/식물원/휴양림,경상북도 영양군,13
휴식,동/식물원/휴양림,경상북도 영덕군,4
휴식,동/식물원/휴양림,경상북도 청도군,9
휴식,동/식물원/휴양림,경상북도 고령군,10
휴식,동/식물원/휴양림,경상북도 성주군,9
휴식,동/식물원/휴양림,경상북도 칠곡군,13
휴식,동/식물원/휴양림,경상북도 예천군,16
휴식,동/식물원/휴양림,경상북도 봉화군,17
휴식,동/식물원/휴양림,경상북도 울진군,11
휴식,동/식물원/휴양림,경상북도 울릉군,1
휴식,동/식물원/휴양림,경상남도 창원시,30
휴식,동/식물원/휴양림,경상남도 진주시,12
휴식,동/식물원/휴양림,경상남도 통영시,3
휴식,동/식물원/휴양림,경상남도 사천시,15
휴식,동/식물원/휴양림,경상남도 김해시,13
휴식,동/식물원/휴양림,경상남도 밀양시,7
휴식,동/식물원/휴양림,경상남도 거제시,12
휴식,동/식물원/휴양림,경상남도 양산시,12
휴식,동/식물원/휴양림,경상남도 의령군,11
휴식,동/식물원/휴양림,경상남도 함안군,4
휴식,동/식물원/휴양림,경상남도 창녕군,5
휴식,동/식물원/휴양림,경상남도 고성군,9
휴식,동/식물원/휴양림,경상남도 남해군,12
휴식,동/식물원/휴양림,경상남도 하동군,12
휴식,동/식물원/휴양림,경상남도 산청군,10
휴식,동/식물원/휴양림,경상남도 함양군,14
휴식,동/식물원/휴양림,경상남도 거창군,11
휴식,동/식물원/휴양림,경상남도 합천군,14
휴식,동/식물원/휴양림,제주특별자치도 제주시,30
휴식,동/식물원/휴양림,제주특별자치도 서귀포시,21
휴식,휴식시설/서비스,서울특별시 종로구,0
휴식,휴식시설/서비스,서울특별시 중구,1
휴식,휴식시설/서비스,서울특별시 용산구,3
휴식,휴식시설/서비스,서울특별시 성동구,0
휴식,휴식시설/서비스,서울특별시 광진구,45
휴식,휴식시설/서비스,서울특별시 동대문구,0
휴식,휴식시설/서비스,서울특별시 중랑구,0
휴식,휴식시설/서비스,서울특별시 성북구,1
휴식,휴식시설/서비스,서울특별시 강북구,0
휴식,휴식시설/서비스,서울특별시 도봉구,0
휴식,휴식시설/서비스,서울특별시 노원구,0
휴식,휴식시설/서비스,서울특별시 은평구,4
휴식,휴식시설/서비스,서울특별시 서대문구,0
휴식,휴식시설/서비스,서울특별시 마포구,0
휴식,휴식시설/서비스,서울특별시 양천구,0
휴식,휴식시설/서비스,서울특별시 강서구,0
휴식,휴식시설/서비스,서울특별시 구로구,0
휴식,휴식시설/서비스,서울특별시 금천구,0
휴식,휴식시설/서비스,서울특별시 영등포구,0
휴식,휴식시설/서비스,서울특별시 동작구,3
휴식,휴식시설/서비스,서울특별시 관악구,0
휴식,휴식시설/서비스,서울특별시 서초구,1
휴식,휴식시설/서비스,서울특별시 강남구,0
휴식,휴식시설/서비스,서울특별시 송파구,1
휴식,휴식시설/서비스,서울특별시 강동구,0
휴식,휴식시설/서비스,부산광역시 중구,0
휴식,휴식시설/서비스,부산광역시 서구,0
휴식,휴식시설/서비스,부산광역시 동구,4
휴식,휴식시설/서비스,부산광역시 영도구,0
